date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,real_net_sentiment,generated_net_sentiment,kl_divergence
2023-06-08,2023-06-09,0.015449519460147729,0.8921083859954533,0.09244209454439895,0.011017307739330524,0.3423432151509445,0.646639477109725,neutral,positive,False,0.07699257508425121,0.6356221693703945,0.6798427640224077
2023-06-12,2023-06-13,0.04716750457538743,0.923786730124849,0.02904576529976351,0.016033095033332875,0.894688046878459,0.08927885808820814,neutral,neutral,True,-0.01812173927562392,0.07324576305487526,0.04784768129628285
2023-06-13,2023-06-14,0.01150828099013043,0.7651468900199346,0.22334482898993488,0.009562200451835642,0.8545431360262463,0.13589466352191798,neutral,neutral,True,0.21183654799980445,0.12633246307008233,0.028549753221439125
2023-06-14,2023-06-15,0.009939535382117117,0.7344671981250793,0.25559326649280356,0.025194901362930018,0.9466727146753198,0.02813238396175021,neutral,neutral,True,0.24565373111068645,0.002937482598820193,0.3683502789449366
2023-06-15,2023-06-16,0.009692135873328064,0.41587634480414126,0.5744315193225307,0.01014872262611166,0.2134140467713646,0.7764372306025237,positive,positive,True,0.5647393834492026,0.766288507976412,0.1039110565228877
2023-06-20,2023-06-21,0.4383779364099176,0.0982045724185365,0.4634174911715459,0.03272266685962677,0.850817859172821,0.11645947396755219,positive,neutral,False,0.02503955476162828,0.08373680710792542,1.5655776244548032
2023-06-21,2023-06-22,0.3013706274636975,0.578520847376902,0.12010852515940051,0.007383835654738804,0.18597056673685017,0.806645597608411,neutral,positive,False,-0.181262102304297,0.7992617619536723,1.545607975615219
2023-06-22,2023-06-23,0.01854437806997337,0.9373438515441392,0.04411177038588735,0.026313260785786677,0.907729645991243,0.06595709322297036,neutral,neutral,True,0.02556739231591398,0.03964383243718368,0.0058581295879420285
2023-06-23,2023-06-24,0.01712652321348374,0.9067441956213742,0.07612928116514207,0.9565402207004078,0.0309420263240168,0.012517752975575374,neutral,negative,False,0.05900275795165834,-0.9440224677248324,3.1312909960507462
2023-06-26,2023-06-27,0.01725594040949987,0.9207233850985301,0.06202067449197004,0.8245113553442907,0.09696061981440052,0.07852802484130877,neutral,negative,False,0.04476473408247017,-0.7459833305029819,1.9910560555981325
2023-06-27,2023-06-28,0.016966476025195357,0.12533459810408365,0.8576989258707209,0.0241324085612954,0.9429276726086091,0.03293991883009551,positive,neutral,False,0.8407324498455255,0.008807510268800112,2.5368247501471193
2023-06-28,2023-06-29,0.4700455665588379,0.10289815068244934,0.42705628275871277,0.0715340482384286,0.8297481907791581,0.09871776098241333,negative,neutral,False,-0.04298928380012512,0.027183712743984734,1.295634729864015
2023-06-29,2023-06-30,0.12540669365505297,0.170500705525258,0.704092600819689,0.017452950415387164,0.8878173861917273,0.09472966339288548,positive,neutral,False,0.5786859071646361,0.07727671297749832,1.3783051412204173
2023-07-03,2023-07-04,0.024741511146759324,0.8494041936627427,0.12585429519049798,0.340372726006535,0.18699849306053698,0.472628780932928,neutral,positive,False,0.10111278404373866,0.13225605492639297,1.054127799066127
2023-07-05,2023-07-06,0.028262199234762753,0.03462197041311728,0.93711583035212,0.7005029942859076,0.040115352869463536,0.2593816528446289,positive,negative,False,0.9088536311173572,-0.4411213414412787,1.1079030491341733
2023-07-06,2023-07-07,0.01243841593197335,0.6981335496887631,0.2894280343792635,0.9693649573703941,0.021922190109826087,0.008712852519779787,neutral,negative,False,0.27698961844729014,-0.9606521048506143,3.375895723078931
2023-07-10,2023-07-11,0.8183805698638985,0.09750307805827027,0.08411635207783126,0.011378124017175317,0.8991992205620044,0.08942265542082026,negative,neutral,False,-0.7342642177860672,0.07804453140364494,3.277336021801437
2023-07-11,2023-07-12,0.8449319162393346,0.031355519431746,0.12371256432891943,0.028043586656288852,0.8813481894085251,0.09060822393518603,negative,neutral,False,-0.7212193519104152,0.06256463727889718,2.811334417141311
2023-07-12,2023-07-13,0.9529918902633434,0.015456802974651155,0.031551306762005446,0.4028644934830162,0.04967863577750764,0.5474568707394762,negative,positive,False,-0.921440583501338,0.14459237725646007,0.712448670915102
2023-07-13,2023-07-14,0.33175786340958285,0.2984129399534184,0.36982919663699876,0.012338270559647098,0.446878616619543,0.5407831128208099,positive,positive,True,0.038071333227415904,0.5284448422611628,0.8310188352274129
2023-07-14,2023-07-15,0.017033963833735358,0.9159603818401241,0.06700565432614056,0.05190901342237711,0.12102416632270441,0.8270668202549185,neutral,positive,False,0.0499716904924052,0.7751578068325414,1.6665149797215135
2023-07-17,2023-07-18,0.916482309026817,0.013704548245676997,0.06981314272750594,0.055616976691213287,0.13973214753870172,0.804650875770085,negative,positive,False,-0.8466691662993111,0.7490338990788717,2.3655469695003215
2023-07-18,2023-07-19,0.02748019730261907,0.03683687643603767,0.9356829262613433,0.01664037496389146,0.9321078953255605,0.051251729710548005,positive,neutral,False,0.9082027289587242,0.034611354746656546,2.6124835184835113
2023-07-19,2023-07-20,0.9709618344781281,0.019734237857683246,0.009303927664188645,0.07254222942610598,0.6021195784684922,0.3253381921054019,negative,neutral,False,-0.9616579068139395,0.2527959626792959,2.4182660944689864
2023-07-20,2023-07-21,0.5253964427681367,0.4251532066544947,0.04945035057736856,0.01721345620443332,0.8849277430405635,0.09785880075500308,negative,neutral,False,-0.4759460921907681,0.08064534455056976,1.4506336735927696
2023-07-21,2023-07-22,0.016899287632218367,0.9023210172211714,0.08077969514661026,0.038335072013329745,0.073648657765542,0.8880162702211283,neutral,positive,False,0.06388040751439189,0.8496811982077985,2.0534212901441666
2023-07-24,2023-07-25,0.0486265092883484,0.03047569514029764,0.920897795571354,0.06103505743340985,0.8901446228712218,0.04882031969536844,positive,neutral,False,0.8722712862830055,-0.012214737738041416,2.5909725996601596
2023-07-25,2023-07-26,0.34916518699371163,0.047192858779111155,0.6036419542271773,0.07743453979492188,0.0624426007270813,0.8601228594779968,positive,positive,True,0.25447676723346563,0.782688319683075,0.29892170286179415
2023-07-26,2023-07-27,0.720484059927996,0.025296542391540135,0.25421939768046387,0.011452764461320144,0.8974944634706887,0.09105277206799114,negative,neutral,False,-0.46626466224753216,0.079600007606671,3.154763260216106
2023-07-27,2023-07-28,0.02175395356720357,0.8961162483681343,0.08212979806466217,0.06266288179176084,0.8823343717008365,0.05500274650740267,neutral,neutral,True,0.0603758444974586,-0.007660135284358174,0.023801139709835703
2023-07-28,2023-07-29,0.009127895662311595,0.1624459531256,0.8284261512120884,0.14095671527444092,0.03315262136292689,0.8258906633626322,positive,positive,True,0.8192982555497768,0.6849339480881913,0.23571818736850067
2023-07-31,2023-08-01,0.9584283685918396,0.021556978724047857,0.020014652684112597,0.12469734857197089,0.8220239189786026,0.05327873244942651,negative,neutral,False,-0.9384137159077269,-0.07141861612254438,1.8565375699417768
2023-08-01,2023-08-02,0.7095979995310455,0.26227265400981414,0.02812934645914028,0.857079439393471,0.11759239412946441,0.025328166477064592,negative,negative,True,-0.6814686530719052,-0.8317512729164064,0.07934056002320167
2023-08-02,2023-08-03,0.9692944496128137,0.017827890099399467,0.01287766028778684,0.49677596957468717,0.16311998633623,0.34010404408908285,negative,negative,True,-0.9564167893250269,-0.15667192548560432,0.5662804584028199
2023-08-03,2023-08-04,0.8909842287556206,0.018122263731411074,0.09089350751296839,0.01193850977328829,0.8005946412339175,0.18746684899279417,negative,neutral,False,-0.8000907212426521,0.1755283392195059,3.707970623829141
2023-08-07,2023-08-08,0.9643049347881779,0.016613349504172984,0.019081715707649095,0.012355713013403836,0.8410482335372191,0.14659605344937704,negative,neutral,False,-0.9452232190805289,0.13424034043597322,4.097650499215161
2023-08-08,2023-08-09,0.7378391329803707,0.027333473044142884,0.23482739397548635,0.024682525453409085,0.8283470242159552,0.14697045033063572,negative,neutral,False,-0.5030117390048844,0.12228792487722663,2.5237059960579358
2023-08-09,2023-08-10,0.1869750819442751,0.04009904503305767,0.7729258730226672,0.012513251964512194,0.8642847577840983,0.12320199025138955,positive,neutral,False,0.5859507910783921,0.11068873828687735,1.8018580603603225
2023-08-10,2023-08-11,0.9348844755224258,0.012615392739669521,0.052500131737904646,0.035294406707677355,0.9419852057059609,0.022720387586361707,negative,neutral,False,-0.8823843437845211,-0.012574019121315647,3.052895074599467
2023-08-11,2023-08-12,0.0314312761170322,0.9286869099088988,0.03988181397406895,0.9621434803459671,0.0257155301767024,0.012140989477330544,neutral,negative,False,0.008450537857036755,-0.9500024908686365,3.2707946259920835
2023-08-14,2023-08-15,0.9471938331601937,0.035252143879492936,0.017554022960313435,0.022502703550266654,0.9432328325822338,0.03426446386749956,negative,neutral,False,-0.9296398101998803,0.011761760317232906,3.4147733226254906
2023-08-15,2023-08-16,0.014250394009986497,0.9172527228193459,0.0684968831706676,0.014538264305337978,0.7242574428710712,0.26120429282359087,neutral,neutral,True,0.0542464891606811,0.2466660285182529,0.1247191441689318
2023-08-16,2023-08-17,0.05970849930805712,0.04234250698003928,0.8979489937119036,0.011462676544243466,0.81542343697623,0.1731138864795265,positive,neutral,False,0.8382404944038465,0.16165120993528304,1.4514669556846607
2023-08-17,2023-08-18,0.044617841484583094,0.8449945890528122,0.11038756946260472,0.024353772948944166,0.9400771944555666,0.035569032595489276,neutral,neutral,True,0.06576972797802164,0.01121525964654511,0.06192683782603643
2023-08-18,2023-08-19,0.03274000265315161,0.8285598322755185,0.13870016507132982,0.021758577300877033,0.9322189879685806,0.04602243473054242,neutral,neutral,True,0.10596016241817821,0.024263857429665386,0.06871968332591671
2023-08-21,2023-08-22,0.01303812982503044,0.8822006772184889,0.1047611929564806,0.6772935352625686,0.2921614332562605,0.03054503148117085,neutral,negative,False,0.09172306313145016,-0.6467485037813978,1.052544134018919
2023-08-22,2023-08-23,0.34369743382479895,0.4224253955844849,0.23387717059071617,0.01452247388043509,0.9122758269834117,0.07320169913615326,neutral,neutral,True,-0.10982026323408278,0.05867922525571817,1.0339094514640597
2023-08-23,2023-08-24,0.8018220902032283,0.04092621925253329,0.1572516905442384,0.012056448014693261,0.8939653968053086,0.0939781551799981,negative,neutral,False,-0.6445703996589899,0.08192170716530484,3.3202161845931872
2023-08-24,2023-08-25,0.014832712709903717,0.9195776581764221,0.06558962911367416,0.7260450395213455,0.03561268134462391,0.2383422791340306,neutral,negative,False,0.05075691640377045,-0.48770276038731486,2.8474021330766655
2023-08-28,2023-08-29,0.07925540917415105,0.46188892083367,0.45885566999217897,0.015364597739970372,0.9201824854488011,0.06445291681122849,neutral,neutral,True,0.3796002608180279,0.049088319071258116,0.7123136158028417
2023-08-29,2023-08-30,0.10445018268302356,0.7436837068749026,0.1518661104420738,0.026962229429586745,0.9420283243762114,0.03100944619420188,neutral,neutral,True,0.047415927759050236,0.004047216764615134,0.2069035564866074
2023-08-30,2023-08-31,0.01627602672063654,0.8175746491810648,0.1661493240982986,0.020876614528575838,0.9131384339591654,0.06598495151225875,neutral,neutral,True,0.14987329737766206,0.04510833698368291,0.059001576521911826
2023-08-31,2023-09-01,0.18026946485042572,0.04919178783893585,0.7705387473106384,0.031279687304492106,0.9091044799850059,0.05961583271050204,positive,neutral,False,0.5902692824602127,0.028336145406009934,2.1441984128495526
2023-09-05,2023-09-06,0.030223136373680168,0.8533339985211603,0.11644286510515947,0.937998372107817,0.021115171710468603,0.04088645618171441,neutral,negative,False,0.0862197287314793,-0.8971119159261026,3.1746669181295624
2023-09-06,2023-09-07,0.8694583051172846,0.100365442988645,0.030176251894070402,0.0976176165576812,0.042558222057859106,0.8598241613844597,negative,positive,False,-0.8392820532232143,0.7622065448267785,1.8863696603123699
2023-09-11,2023-09-12,0.7493634223937988,0.10632584989070892,0.14431072771549225,0.959744262384666,0.02881716892804015,0.01143856868729381,negative,negative,True,-0.6050526946783066,-0.9483056936973723,0.319212283213904
2023-09-12,2023-09-13,0.019269718754557835,0.6834760030487553,0.2972542781966868,0.011609915829185217,0.8320073546762509,0.15638272949456392,neutral,neutral,True,0.27798455944212896,0.1447728136653787,0.06627905016772057
2023-09-13,2023-09-14,0.121079170566937,0.034518804786936995,0.844402024646126,0.015584599168656024,0.8688181606351653,0.1155972401961787,positive,neutral,False,0.7233228540791891,0.10001264102752268,1.8159944375099175
2023-09-14,2023-09-15,0.9694598569952659,0.021933720087766798,0.008606422916967274,0.022095007533831423,0.7328139447985261,0.24509104766764245,negative,neutral,False,-0.9608534340782987,0.22299604013381102,3.5601168259664275
2023-09-18,2023-09-19,0.12187643572099875,0.027386327032213057,0.8507372372467882,0.23283310581495026,0.6838145953985243,0.0833522987865254,positive,neutral,False,0.7288608015257895,-0.14948080702842487,1.809273906572334
2023-09-19,2023-09-20,0.017451876091790577,0.07238696232414579,0.9101611615840637,0.019960016796662497,0.9174310069428772,0.06260897626046033,positive,neutral,False,0.8927092854922731,0.042648959463797834,2.250066334627241
2023-09-20,2023-09-21,0.5507927105066988,0.3931206581926542,0.056086631300647,0.0113253449496036,0.8554928089153532,0.1331818461350432,negative,neutral,False,-0.49470607920605175,0.12185650118543959,1.7852725487403718
2023-09-21,2023-09-22,0.7389793313408718,0.23377728200952766,0.027243386649600566,0.9286876156506457,0.012319373680215236,0.05899301066913903,negative,negative,True,-0.7117359446912712,-0.8696946049815067,0.49814523766297464
2023-09-22,2023-09-23,0.01638198240879956,0.9111992547065159,0.0724187628846846,0.9126591614435675,0.059747993500918195,0.027592845055514237,neutral,negative,False,0.05603678047588504,-0.8850663163880532,2.4866961530828613
2023-09-25,2023-09-26,0.2834480235905633,0.621414683972914,0.09513729243652269,0.01756619694766024,0.9214648179982755,0.06096898505406426,neutral,neutral,True,-0.18831073115404062,0.04340278810640402,0.5857994348581828
2023-09-26,2023-09-27,0.8147275185659628,0.06235457839779691,0.12291790303624024,0.017437212688839812,0.9359129350159446,0.046649852295215496,negative,neutral,False,-0.6918096155297225,0.029212639606375684,3.0822036323558994
2023-09-27,2023-09-28,0.018077158054607273,0.8433680549177937,0.13855478702759907,0.01697620818741675,0.8949017504018456,0.08812204141073761,neutral,neutral,True,0.1204776289729918,0.07114583322332085,0.013817361909802702
2023-09-28,2023-09-29,0.021182667385106282,0.07311104955855366,0.90570628305634,0.024008320002880095,0.9462183919023165,0.02977328809480344,positive,neutral,False,0.8845236156712337,0.005764968091923346,2.9032278170800123
2023-10-02,2023-10-03,0.009202152490615845,0.3983830511569977,0.5924147963523865,0.012717481209474434,0.6256048894928591,0.3616776292976665,positive,neutral,False,0.5832126438617706,0.3489601480881921,0.10955977800314862
2023-10-03,2023-10-04,0.35163345048626965,0.23292948203858627,0.41543706747514414,0.009615553990730736,0.6574514218350603,0.33293302417420895,positive,neutral,False,0.06380361698887449,0.32331747018347823,1.1158794008762767
2023-10-04,2023-10-05,0.07350400890040404,0.8880973524458509,0.03839863865374504,0.09830775637236783,0.11904721441014376,0.7826450292174885,neutral,positive,False,-0.035105370246658996,0.6843372728451207,1.647554997150006
2023-10-05,2023-10-06,0.09634340410912925,0.8464485280744951,0.05720806781637568,0.1758475711379743,0.7088680704936071,0.11528435836841855,neutral,neutral,True,-0.03913533629275358,-0.06056321276955576,0.052087232780246816
2023-10-09,2023-10-10,0.016080474870365437,0.8206749757170205,0.163244549412614,0.010121082210232708,0.8100241030293058,0.17985481476046145,neutral,neutral,True,0.14716407454224856,0.16973373255022875,0.002347124479877149
2023-10-10,2023-10-11,0.06176722852296409,0.023722810891669346,0.9145099605853666,0.9689152575111553,0.02075218912045147,0.010332553368393288,positive,negative,False,0.8527427320624025,-0.9585827041427619,3.9329701550846092
2023-10-11,2023-10-12,0.9701567003366797,0.01902676992761919,0.010816529735701168,0.5289768138222937,0.07263702370634746,0.39838616247135883,negative,negative,True,-0.9593401706009785,-0.13059065135093484,0.52391571269799
2023-10-12,2023-10-13,0.9643801831220049,0.019460662764445035,0.01615915411355002,0.12410000693928408,0.025587156704857627,0.8503128363558583,negative,positive,False,-0.9482210290084548,0.7262128294165742,1.9079961313977063
2023-10-16,2023-10-17,0.9626925762309217,0.02649734612053701,0.010810077648541284,0.0176622946037865,0.4740392373660036,0.5082984680302098,negative,positive,False,-0.9518824985823805,0.49063617342642335,3.7310856304102065
2023-10-17,2023-10-18,0.011348294063755534,0.9054900236431582,0.08316168229308624,0.012620493957705706,0.8897512687705647,0.09762823727172967,neutral,neutral,True,0.0718133882293307,0.08500774331402397,0.0013338572510457041
2023-10-18,2023-10-19,0.8683057152457588,0.020327129688931248,0.11136715506530993,0.9688617551510009,0.01990725156524441,0.011230993283754653,negative,negative,True,-0.7569385601804489,-0.9576307618672463,0.16077054797166876
2023-10-19,2023-10-20,0.0075150707214996235,0.1650103780776518,0.8274745512008486,0.9498384087331445,0.01665502243354006,0.03350656883331545,positive,negative,False,0.819959480479349,-0.916331839899829,2.995459824371915
2023-10-23,2023-10-24,0.01365018758359767,0.734990254887171,0.2513595575292314,0.015140033483557355,0.8640392641082862,0.12082070240815637,neutral,neutral,True,0.23770936994563371,0.10568066892459901,0.063833421813989
2023-10-24,2023-10-25,0.012445972196744988,0.8749089763740256,0.11264505142922936,0.05288332503723633,0.07561603651881083,0.8715006384439529,neutral,positive,False,0.10019907923248436,0.8186173134067165,1.893697749719079
2023-10-25,2023-10-26,0.109525975194796,0.7320809637040259,0.15839306110117812,0.052935414016246796,0.8432394862174988,0.10382509976625443,neutral,neutral,True,0.04886708590638213,0.05088968575000763,0.04304904633085736
2023-10-26,2023-10-27,0.008831944612739614,0.8467443273242524,0.14442372806300802,0.24912194531211013,0.12864892759839866,0.6222291270894912,neutral,positive,False,0.1355917834502684,0.37310718177738106,1.3550962088378247
2023-10-27,2023-10-28,0.18605734234535615,0.24905911841460004,0.5648835392400439,0.020125458904985467,0.8771550826615987,0.10271945843341589,positive,neutral,False,0.3788261968946877,0.08259399952843041,1.0631512645106151
2023-10-30,2023-10-31,0.014511279708923009,0.9050261330108146,0.08046258728026243,0.012542491600348891,0.0880564596826549,0.8994010487169962,neutral,positive,False,0.06595130757133942,0.8868585571166473,1.9165820882615991
2023-10-31,2023-11-01,0.02090561754664176,0.7476753564638072,0.231419025989551,0.008831668217436646,0.22449861869781448,0.7666697130847488,neutral,positive,False,0.21051340844290922,0.7578380448673122,0.640341796375451
2023-11-01,2023-11-02,0.03678121694375382,0.16930835997626736,0.7939104230799788,0.01802369234001178,0.9196097987832099,0.06236650887677832,positive,neutral,False,0.757129206136225,0.04434281653676654,1.7593899846820937
2023-11-02,2023-11-03,0.011090820498588996,0.7572084002109524,0.2317007792904586,0.955065628492378,0.01823487430593514,0.02669949720168684,neutral,negative,False,0.2206099587918696,-0.9283661312906911,3.272830187564567
2023-11-03,2023-11-04,0.012522934401202732,0.3046166695253614,0.6828603960734358,0.047217490431079964,0.2853930198828236,0.6673894896860965,positive,positive,True,0.6703374616722331,0.6201719992550165,0.01888540366111376
2023-11-06,2023-11-07,0.015409291307194612,0.93694111865934,0.04764959003346529,0.014333025752562458,0.8910479074024769,0.09461906684496067,neutral,neutral,True,0.03224029872627068,0.08028604109239822,0.015484082865199074
2023-11-07,2023-11-08,0.05164985236319929,0.46431579454282423,0.48403435309397647,0.028162053012263325,0.933630233259668,0.03820771372806866,positive,neutral,False,0.43238450073077717,0.010045660715805333,0.9360150063899612
2023-11-08,2023-11-09,0.012023550312680981,0.7924271726035017,0.1955492770838173,0.013227049014958572,0.8900446726000929,0.09672827838494855,neutral,neutral,True,0.18352572677113632,0.08350122936998998,0.044444326009837665
2023-11-09,2023-11-10,0.025080886205302296,0.867088095603289,0.10783101819140871,0.9605668008221909,0.021072020361721136,0.01836117881608794,neutral,negative,False,0.08275013198610641,-0.942205622006103,3.3226009108024264
2023-11-13,2023-11-14,0.09737957486613635,0.03380951360932395,0.8688109115245397,0.18764939462669536,0.7897260630350222,0.022624542338282372,positive,neutral,False,0.7714313366584034,-0.165024852288413,2.999091741808306
2023-11-14,2023-11-15,0.01349728238636517,0.9081181638544176,0.07838455375921721,0.0374451062400005,0.934400037693978,0.028154856066021517,neutral,neutral,True,0.06488727137285204,-0.00929025017397898,0.04057729249562207
2023-11-15,2023-11-16,0.15865578774643577,0.6284939459415094,0.2128502663120548,0.02833805031140493,0.59702998066118,0.3746319690274151,neutral,neutral,True,0.05419447856561904,0.3462939187160102,0.1852324614942569
2023-11-16,2023-11-17,0.02168714335885433,0.8225873419116192,0.15572551472952645,0.12254335959522723,0.8302446162373688,0.047212024167404026,neutral,neutral,True,0.13403837137067212,-0.0753313354278232,0.1406715807017292
2023-11-20,2023-11-21,0.014452170793371757,0.7075205409333538,0.27802728827327444,0.08747774781742142,0.03370305770251685,0.8788191944800617,neutral,positive,False,0.2635751174799027,0.7913414466626403,1.8078263631213969
2023-11-21,2023-11-22,0.947880744934082,0.04187009483575821,0.01024916023015976,0.025855594507973447,0.9344122066008688,0.03973219889115777,negative,neutral,False,-0.9376315847039223,0.013876604383184322,3.270075299322542
2023-11-22,2023-11-23,0.013889117903693795,0.25059172161028176,0.7355191604860244,0.025235754728558702,0.3469394911461077,0.6278247541253336,positive,positive,True,0.7216300425823305,0.6025889993967749,0.026626276590623867
2023-11-27,2023-11-28,0.021624680689069184,0.8955761823638386,0.08279913694709218,0.019019825632011107,0.9308310868513167,0.050149087516672186,neutral,neutral,True,0.061174456258022994,0.03112926188466108,0.009713843772139841
2023-11-28,2023-11-29,0.011033670528403032,0.15338582471863718,0.8355805047529598,0.4914158504344158,0.0938507211439634,0.4147334284216208,positive,negative,False,0.8245468342245568,-0.07668242201279502,0.6187797832314375
2023-11-29,2023-11-30,0.08693120952439344,0.7887972291110914,0.12427156136451517,0.02058285384359089,0.7943836224444035,0.18503352371200563,neutral,neutral,True,0.03734035184012173,0.16445066986841472,0.07020298912359368
2023-11-30,2023-12-01,0.5678776629539802,0.057428428324202335,0.37469390872181746,0.016443955240136626,0.8877090463706026,0.09584699838926079,negative,neutral,False,-0.19318375423216277,0.07940304314912416,2.364989446432343
2023-12-04,2023-12-05,0.02559963489471982,0.4853512166246135,0.48904914848066666,0.019724562973519166,0.8732620341763058,0.10701340285017504,positive,neutral,False,0.4634495135859468,0.08728883987665587,0.46471141646756114
2023-12-05,2023-12-06,0.016999636288722805,0.854685865278546,0.1283144984327312,0.013232381201035195,0.890965406965728,0.09580221183323676,neutral,neutral,True,0.1113148621440084,0.08256983063220157,0.006221470533727043
2023-12-06,2023-12-07,0.2740766663241883,0.17629037534757888,0.5496329583282328,0.009399460471057997,0.8614929174009035,0.12910762212803847,positive,neutral,False,0.27555629200404447,0.11970816165698048,1.4409035771321173
2023-12-07,2023-12-08,0.9163974796652042,0.06173834016139329,0.021864180173402435,0.21417804674819665,0.06237835553973201,0.7234435977120713,negative,positive,False,-0.8945332994918018,0.5092655509638747,1.2549710898910988
2023-12-08,2023-12-09,0.009291950440184205,0.8428309402832587,0.14787710927655717,0.022130435703646246,0.8712673333313428,0.10660223096501097,neutral,neutral,True,0.13858515883637296,0.08447179526136472,0.012365986486909218
2023-12-11,2023-12-12,0.21756390903049844,0.6899533168978494,0.09248277407165208,0.029517664577439984,0.9402425586881553,0.030239776734404648,neutral,neutral,True,-0.12508113495884637,0.0007221121569646639,0.3244177386658841
2023-12-12,2023-12-13,0.03769844882781651,0.707295736887924,0.2550058142842595,0.01756240897963747,0.30811376810246754,0.6743238229178949,neutral,positive,False,0.217307365456443,0.6567614139382575,0.36857092884298154
2023-12-13,2023-12-14,0.03750477838296149,0.8851335018219928,0.07736171979504572,0.0125995878159877,0.836703385016423,0.1506970271675893,neutral,neutral,True,0.03985694141208423,0.1380974393516016,0.039132626409136215
2023-12-14,2023-12-15,0.012076744427337022,0.9196414060259165,0.06828184954674646,0.009771804225174853,0.849008551482955,0.14121964429187023,neutral,neutral,True,0.05620510511940944,0.13144784006669538,0.026431817933116858
